,V1,V2
2561,6.808424,1.1509004
2562,2.1412482,3.1758447
2563,3.7208471,2.759935
2564,4.823026,12.74688
2565,5.7624736,12.094719
2566,8.725302,10.349033
2567,5.709181,3.1018076
2568,5.8137746,2.481064
2569,5.781845,2.021003
2570,2.7631204,0.8349967
2571,6.8010774,0.37934864
2572,7.0200644,2.886589
2573,6.8562393,1.7926366
2574,6.931942,2.7460215
2575,7.377971,3.772571
2576,7.1365147,5.354497
2577,7.0234604,2.740815
2578,6.0572047,11.843584
2579,7.1595445,2.7723172
2580,5.914502,2.739823
2581,7.3350677,-0.41951966
2582,7.131636,-0.79698163
2583,7.2757807,-1.5177649
2584,5.6910844,3.5486548
2585,1.4477321,3.5801156
2586,6.5493245,6.936407
2587,5.8444023,11.526609
2588,8.79212,9.423623
2589,5.73088,11.752145
2590,4.651193,3.9402921
2591,6.9722385,2.0550115
2592,6.8223176,2.6171346
2593,8.992711,11.002548
2594,4.428777,1.0871942
2595,5.3278403,1.8720526
2596,6.2993255,9.379373
2597,2.7376842,2.4004352
2598,5.6706157,2.481022
2599,8.81477,11.252929
2600,6.8395314,3.68451
2601,2.778942,2.929018
2602,7.171694,11.699987
2603,6.7945256,11.40195
2604,6.8753757,11.479326
2605,1.5198897,2.6278875
2606,4.1098247,2.6880007
2607,1.40591,4.029985
2608,1.955649,2.8852327
2609,5.351624,3.7247202
2610,6.647055,9.142652
2611,6.391613,2.1690207
2612,5.8818407,9.47068
2613,2.808468,2.1037083
2614,2.0219493,3.0397081
2615,1.6733041,3.2041411
2616,8.741832,10.748298
2617,3.0267048,2.7337143
2618,3.1393151,6.197165
2619,7.936279,-0.7175025
2620,3.1978948,6.1562634
2621,5.034956,12.578956
2622,7.773149,-1.6537067
2623,7.0248137,-0.29896784
2624,6.543831,12.847898
2625,7.6166253,-0.4526675
2626,7.18732,2.4333394
2627,7.8565383,2.985371
2628,7.94697,2.7573037
2629,7.5937314,-1.6688251
2630,6.7471213,2.4032564
2631,2.67188,2.7634575
2632,2.9734669,2.7197282
2633,3.4999986,5.911833
2634,8.050055,2.8221374
2635,8.094012,2.8270214
2636,7.2811856,1.2840158
2637,5.1703396,12.0751295
2638,8.845728,10.929826
2639,4.7789645,3.909933
2640,5.41707,2.5703607
2641,5.646365,11.579156
2642,5.560902,12.228707
2643,4.4927373,12.163065
2644,6.8483143,-0.45387664
2645,7.295411,5.3954988
2646,5.5456696,12.309413
2647,5.297086,12.397268
2648,5.853683,2.8664973
2649,5.2749686,3.8500533
2650,7.066626,-0.09653683
2651,5.9677873,11.595642
2652,5.289376,12.502646
2653,5.776136,12.098145
2654,4.7737617,3.8148212
2655,3.657425,0.018064184
2656,7.578933,3.9495196
2657,5.1420517,3.474033
2658,2.6720326,0.964024
2659,7.7754498,0.20655613
2660,7.9521546,6.4722896
2661,7.983549,8.221282
2662,4.860186,12.221885
2663,7.8127594,7.993437
2664,7.734653,-0.79531205
2665,6.6731005,-1.018605
2666,8.71244,8.065854
2667,7.172701,1.4068259
2668,3.1878903,6.1577525
2669,6.731791,13.374923
2670,3.2277384,6.1022887
2671,6.394422,11.813644
2672,6.8271575,2.5669668
2673,7.062786,9.398896
2674,1.8571069,2.0748897
2675,6.869666,12.883553
2676,4.002898,8.912238
2677,4.7962046,12.750832
2678,4.752916,12.670521
2679,6.8709984,9.472897
2680,2.8946404,3.4604154
2681,3.5225406,3.1154752
2682,6.7540793,11.4514675
2683,6.7926927,10.98178
2684,6.6925197,1.8372164
2685,4.3424206,2.2469811
2686,6.6675377,12.723573
2687,5.923343,4.9877257
2688,5.7768626,2.8115847
2689,7.3111744,1.5168587
2690,5.255374,12.445784
2691,7.414911,8.930794
2692,5.764162,12.3550005
2693,6.8923683,-1.6909059
2694,3.1417122,2.8279185
2695,5.375187,2.3539455
2696,7.540847,9.27369
2697,7.682516,-1.7782661
2698,7.436286,0.38042268
2699,7.2471795,2.7223744
2700,3.0965004,6.241619
2701,8.733082,10.565012
2702,5.6580925,11.302254
2703,1.5425982,2.6231275
2704,5.8229733,1.8391198
2705,5.135917,12.349877
2706,6.9916277,2.5816977
2707,6.101187,4.8567395
2708,6.8883576,12.948585
2709,6.7040815,1.788759
2710,5.0213294,12.743241
2711,5.7430243,12.318847
2712,7.1602373,9.554909
2713,7.4083457,9.063412
2714,6.108626,2.8779664
2715,5.956543,12.191095
2716,5.0339336,12.672166
2717,7.248293,9.6421795
2718,6.9182053,8.537261
2719,9.319602,11.263499
2720,5.741509,12.033681
2721,6.8379354,2.6047144
2722,4.930319,2.9682007
2723,7.33114,9.462759
2724,7.4793983,4.0723805
2725,2.8295221,2.4420412
2726,7.394427,8.542503
2727,6.05929,2.15765
2728,4.2044706,9.20593
2729,9.370221,11.160952
2730,7.15991,9.282244
2731,3.9909341,9.125629
2732,2.744649,2.0592554
2733,4.9383245,12.815378
2734,6.895611,12.847668
2735,2.2457626,2.9462953
2736,7.657686,8.844525
2737,9.586368,10.192989
2738,9.286243,10.999962
2739,7.0748577,-0.24284431
2740,8.521211,10.252709
2741,3.4537132,2.5114021
2742,6.688473,11.475803
2743,2.7067478,2.4917645
2744,4.0447507,1.8354732
2745,8.640644,10.506823
2746,9.522496,9.9600115
2747,7.0090113,2.601394
2748,6.7150283,11.496588
2749,5.368153,9.820875
2750,-0.86931086,7.032477
2751,7.3345838,2.5987403
2752,2.7050042,3.125121
2753,7.106353,9.345169
2754,2.5125895,2.176648
2755,5.236712,7.9434566
2756,7.1398335,9.399997
2757,8.539484,11.138882
2758,3.5209475,2.7503142
2759,5.545412,3.1392417
2760,5.5365973,2.9882443
2761,2.3480246,3.2935538
2762,7.468939,2.4564714
2763,6.245225,3.0993855
2764,6.492706,3.4209723
2765,6.0150843,12.317728
2766,7.2044115,2.7299464
2767,5.83723,3.2698863
2768,5.095971,0.2243511
2769,7.0678434,2.68577
2770,7.4210305,8.576496
2771,5.533979,4.7598143
2772,7.143453,1.1403657
2773,5.479235,3.2370794
2774,7.1183615,2.2105558
2775,2.3672092,2.8040357
2776,4.976751,0.88055754
2777,8.035418,7.87939
2778,5.3451896,0.38775524
2779,4.8856874,12.627858
2780,5.2535963,2.3653166
2781,5.539296,-0.25462025
2782,3.1951346,6.1515517
2783,7.9550776,6.297651
2784,7.286507,2.7513475
2785,7.460201,9.264054
2786,3.1734905,6.163125
2787,6.107956,2.5685153
2788,7.4940524,8.567988
2789,6.079475,12.07789
2790,6.4416423,2.2683349
2791,6.4227157,2.6231945
2792,6.486685,2.622957
2793,5.3555994,10.859449
2794,8.021951,4.4068
2795,5.26401,11.496184
2796,6.9002914,2.6374302
2797,6.860163,2.7056475
2798,7.174573,2.6142442
2799,7.358969,2.9888935
2800,6.0939827,12.101635
2801,4.888551,12.422504
2802,5.758579,12.040893
2803,7.649874,-1.4800323
2804,6.4179544,3.508273
2805,6.1284184,11.789652
2806,5.676798,12.1523905
2807,6.8449597,-0.41956645
2808,7.2698293,3.0539765
2809,8.9881315,11.21296
2810,5.5869136,11.465865
2811,5.591322,2.6382797
2812,7.495235,8.302055
2813,6.860781,3.5932367
2814,6.0857234,12.235527
2815,6.7422714,8.787641
2816,4.9513316,9.164847
2817,7.0544906,1.7677622
2818,5.09092,2.0372393
2819,6.6778483,1.3230087
2820,5.203869,2.6730304
2821,6.675992,2.9432302
2822,8.078406,8.325219
2823,6.0222855,12.091937
2824,7.45566,2.5180438
2825,6.049214,6.679087
2826,6.5988073,9.02118
2827,6.039417,2.1813464
2828,7.4727907,8.077417
2829,5.892016,9.552381
2830,5.8818007,9.7910385
2831,5.349229,2.7440546
2832,5.4600816,11.531522
2833,5.135961,3.6077695
2834,8.960594,10.555795
2835,7.864994,7.9990206
2836,7.55599,-0.059199054
2837,3.3534043,3.2063339
2838,6.2115464,2.1753368
2839,4.117443,9.290199
2840,3.496382,3.0610623
2841,6.7187953,3.3965685
2842,3.518462,2.1943812
2843,3.3671017,1.3934958
2844,8.74535,8.110196
2845,7.026734,-0.77345747
2846,7.4288497,-0.27367225
2847,8.793498,9.372593
2848,5.028746,2.8663855
2849,5.485368,0.735216
2850,2.5561423,1.972145
2851,6.074912,3.3630397
2852,5.1910996,12.529371
2853,6.8850136,-0.4315696
2854,6.1283317,1.8778634
2855,8.104362,8.261884
2856,6.800599,-1.7121372
2857,6.2591386,5.5207043
2858,9.176987,10.4070015
2859,5.3575125,6.349092
2860,5.573552,0.7486149
2861,1.8531408,2.152053
2862,5.3315616,3.090129
2863,5.1248717,-0.06903773
2864,6.1575766,6.6383905
2865,2.7512746,2.7610915
2866,6.3638473,12.491822
2867,5.70438,12.1588745
2868,4.240822,9.265225
2869,6.816747,12.83477
2870,3.1970522,6.137416
2871,7.1115513,-0.7971075
2872,7.354607,3.3898795
2873,4.758599,12.182184
2874,6.7662263,2.1623623
2875,6.9815974,2.1757464
2876,7.145338,2.3774104
2877,5.116251,-0.10607275
2878,6.677713,11.511782
2879,5.909833,1.8489064
2880,6.044296,3.2294223
2881,4.225617,9.177083
2882,6.0476804,4.407693
2883,6.1794963,2.5083385
2884,4.499664,2.0430593
2885,5.9073462,2.6744125
2886,7.448383,-1.7563629
2887,7.1384015,9.012382
2888,4.560342,12.191183
2889,6.420167,12.56342
2890,6.315664,6.643214
2891,6.3707924,2.4381893
2892,2.8091567,3.1892219
2893,1.8123018,1.8665043
2894,3.140925,1.9384414
2895,5.5344725,11.465432
2896,7.1355186,9.412216
2897,4.1324606,9.295356
2898,4.8875055,3.2050807
2899,5.2286406,2.9457786
2900,5.3523707,10.875471
2901,7.520342,6.739959
2902,5.6547723,3.816568
2903,5.199075,3.7080967
2904,5.073933,2.5622985
2905,7.9114323,9.72664
2906,2.5856378,4.4812584
2907,6.8664875,2.9185927
2908,4.4747596,2.1236982
2909,2.9924,2.463097
2910,1.6648947,2.2325618
2911,8.789444,10.512515
2912,5.0074244,3.694216
2913,5.014424,12.515165
2914,1.814391,1.9621329
2915,5.0814395,5.1329927
2916,6.2389355,1.7467453
2917,2.016463,2.537741
2918,6.6846867,12.008776
2919,2.6317556,2.680373
2920,3.2349758,6.103169
2921,2.5055623,2.6802025
2922,6.893978,12.881773
2923,5.336498,12.136898
2924,3.6273017,2.0819848
2925,4.893987,2.240485
2926,3.9638662,3.2628467
2927,6.3190928,11.613551
2928,4.294677,9.722913
2929,2.0542924,2.1385055
2930,8.0946245,8.828337
2931,6.9620028,-1.8144232
2932,5.2899446,12.739241
2933,2.5535617,2.479006
2934,1.7294154,3.6253235
2935,8.6913,11.04925
2936,6.7446313,11.764083
2937,9.001311,11.158049
2938,5.596862,11.33102
2939,5.9614253,12.0029335
2940,5.6069694,12.187815
2941,6.3363304,11.450557
2942,4.126487,9.402758
2943,4.2726994,8.840881
2944,6.053405,12.1642475
2945,5.5032377,11.420493
2946,9.231448,10.495681
2947,5.232649,10.764804
2948,5.061134,0.12755644
2949,4.805929,12.11945
2950,5.3207684,10.883506
2951,3.4092023,2.8712814
2952,4.3663135,9.34817
2953,6.8920255,9.498811
2954,4.6624374,8.462647
2955,5.3613677,11.715137
2956,5.7268004,11.26251
2957,5.8928294,11.683971
2958,7.108439,11.591946
2959,5.9145703,11.664429
2960,6.5720277,11.580996
2961,5.096699,12.701015
2962,5.8771944,4.0080905
2963,3.1906912,2.4183688
2964,7.0755253,2.9698493
2965,6.0162015,12.6894655
2966,5.5956335,12.028855
2967,8.5891905,8.13824
2968,5.9368024,12.021046
2969,5.8262863,12.163478
2970,5.8024397,12.073831
2971,5.8415647,12.248094
2972,5.1679473,11.790358
2973,5.9523153,12.100309
2974,5.374988,11.587135
2975,5.9361105,12.109739
2976,6.7739444,13.3246975
2977,8.908474,10.663816
2978,6.64327,12.797927
2979,4.6119194,1.1107929
2980,8.6925535,8.043922
2981,7.573975,8.619873
2982,7.1202517,9.079289
2983,4.2138042,1.4441378
2984,6.735896,12.406321
2985,3.2788455,1.9847189
2986,5.046647,1.6810578
2987,5.9887915,4.8802276
2988,5.8228498,1.4093578
2989,6.8712683,2.415214
2990,6.5320807,3.5211458
2991,5.9035015,11.89337
2992,7.741523,-0.17418593
2993,7.881881,-0.42302132
2994,6.160875,2.9849548
2995,4.5707803,3.0746884
2996,6.338569,3.15946
2997,5.394943,10.73117
2998,5.524608,11.639571
2999,7.1144395,0.5486834
3000,7.107826,0.24487054
3001,6.3830276,4.697618
3002,6.3569207,11.784801
3003,5.2576284,2.9978645
3004,5.296795,10.8626
3005,4.8410635,2.5142932
3006,2.8527894,2.868052
3007,7.2502522,9.723636
3008,6.5464287,3.5943623
3009,7.0179048,-0.24134417
3010,5.9618464,3.7510512
3011,8.454747,8.448806
3012,5.394302,1.2049758
3013,5.3027954,0.8981709
3014,6.156654,6.434879
3015,7.1695313,9.3884325
3016,6.1409144,3.3929656
3017,6.395689,11.858918
3018,2.2379625,2.6845808
3019,5.369802,3.0501015
3020,6.972474,-1.6039788
3021,5.7545986,2.643553
3022,6.246111,1.7794417
3023,7.880995,6.1906457
3024,7.89038,6.4484267
3025,5.2968574,11.16438
3026,6.086789,2.1279764
3027,5.060091,3.5109363
3028,6.3236732,1.852003
3029,6.0781546,4.8494434
3030,8.052106,4.486242
3031,4.960625,2.9791996
3032,4.9904227,12.3059435
3033,7.4492397,7.4889607
3034,2.604839,2.803646
3035,5.9246945,7.135054
3036,5.8759456,2.1317658
3037,5.0733027,3.1401856
3038,5.9707923,2.0383422
3039,3.3509672,1.8777698
3040,5.0300612,3.5739248
3041,7.003994,-0.10328674
3042,5.1213717,3.3073583
3043,4.188039,9.400187
3044,2.691797,3.1625452
3045,9.287988,11.110541
3046,7.7967916,-0.6799999
3047,6.377407,11.812115
3048,7.1996,9.7737665
3049,6.98082,11.784215
3050,6.760591,12.972886
3051,4.592793,9.150096
3052,4.8087387,3.0041854
3053,4.8483233,2.7921257
3054,5.93145,12.221378
3055,2.6840148,3.1402085
3056,2.983867,2.724409
3057,6.6679907,11.591011
3058,5.711068,12.427662
3059,9.321478,10.938543
3060,6.070399,7.513202
3061,6.098556,7.4667854
3062,6.1780252,2.841213
3063,5.9532313,4.8809586
3064,3.6592822,0.046506677
3065,5.840389,12.308266
3066,5.9928975,12.2088585
3067,5.4944944,11.456834
3068,5.877535,11.465467
3069,9.351339,10.393191
3070,3.9417953,3.173339
3071,6.4299855,12.192473
3072,8.001197,7.070473
3073,8.757416,7.9833345
3074,5.33711,3.5860522
3075,6.2272534,12.173148
3076,5.3308625,5.3852854
3077,6.579622,3.6109157
3078,5.538245,1.9375273
3079,7.2574368,0.23757918
3080,3.5560439,2.9380991
3081,5.345837,2.5057142
3082,4.766317,1.842688
3083,6.1450257,2.3627632
3084,7.8129244,-0.31905836
3085,7.92877,-0.7546745
3086,7.303663,9.312775
3087,5.378621,11.336495
3088,6.8476562,2.7562296
3089,7.5752864,-0.4009196
3090,5.94033,2.1932986
3091,7.312318,1.7158077
3092,5.235315,11.019659
3093,6.185663,6.7503676
3094,8.285561,11.213635
3095,6.228681,9.191823
3096,4.267124,9.0196705
3097,5.875235,11.788493
3098,3.5480657,3.04318
3099,7.898132,6.503299
3100,5.9154024,11.878334
3101,5.3963547,0.012146859
3102,6.2783113,5.2252183
3103,9.5681505,10.204246
3104,7.7400527,8.608225
3105,4.551673,3.4064302
3106,6.3468356,2.3627174
3107,4.381009,9.373369
3108,3.8947802,3.2019765
3109,5.959166,12.114482
3110,5.22945,2.8430288
3111,1.734625,2.7510476
3112,8.694031,10.650668
3113,2.48445,2.637448
3114,5.0038433,12.292026
3115,8.718729,10.659188
3116,7.363164,2.3555443
3117,6.158383,11.972396
3118,6.2247133,3.5197418
3119,5.0123825,3.077911
3120,9.365145,11.26935
3121,7.1625295,9.327804
3122,4.918902,12.6043625
3123,5.107569,11.703546
3124,5.8118377,4.7074513
3125,5.890971,4.847227
3126,5.927559,4.6941314
3127,4.8921,12.62284
3128,7.631796,-0.39229032
3129,1.6264219,2.2755072
3130,7.2328863,-0.05852492
3131,4.601351,9.399362
3132,7.7127643,-1.9503248
3133,5.3794885,2.3066626
3134,6.4194555,1.7562815
3135,8.881662,8.698034
3136,6.762942,9.048847
3137,8.392468,7.978393
3138,4.4490213,9.269587
3139,5.6585326,12.479354
3140,7.555451,-0.016417807
3141,5.224978,12.265547
3142,5.9177847,12.2625065
3143,4.758187,12.596642
3144,6.2855563,4.2264605
3145,7.186995,9.463494
3146,6.7391467,-0.29191238
3147,7.0550833,0.88399804
3148,5.573913,3.0009382
3149,7.930431,6.3178444
3150,7.105152,-1.8718026
3151,7.8843384,1.4488136
3152,7.13811,2.7371483
3153,7.1175647,8.636615
3154,5.85327,4.8399444
3155,6.095358,2.686639
3156,8.024104,-0.602581
3157,7.20938,7.938724
3158,7.946951,8.1886215
3159,7.7488437,-0.005249585
3160,8.194141,8.539507
3161,8.177826,4.578917
3162,3.2796538,6.076228
3163,1.645048,3.5542538
3164,7.6983986,-0.6549633
3165,8.286115,9.209721
3166,7.30453,8.270877
3167,4.372461,8.903605
3168,5.1481056,12.790475
3169,5.501276,11.743949
3170,7.094861,2.5676508
3171,5.207601,12.807355
3172,4.903846,9.234693
3173,7.7717285,8.102322
3174,7.414003,7.7982907
3175,5.0129137,12.752551
3176,7.385931,8.720862
3177,7.2632656,8.916401
3178,5.6912413,12.535274
3179,6.7620087,3.424084
3180,5.817706,12.3849125
3181,6.8898444,3.6879478
3182,5.2539797,2.4075809
3183,3.2556345,6.082332
3184,6.8220053,9.130334
3185,5.764923,12.293073
3186,4.5248556,12.134867
3187,6.7474346,-0.35243502
3188,6.9001474,12.895582
3189,6.8621383,-1.679169
3190,7.6142883,8.7732935
3191,7.2653265,9.437846
3192,7.670242,9.102567
3193,6.517844,2.6367745
3194,7.5362353,8.828108
3195,7.5510974,8.797859
3196,7.7526717,8.447928
3197,7.559213,8.336626
3198,5.309301,2.5477366
3199,5.923398,8.981436
3200,5.9890985,11.541277
3201,6.0297236,11.553916
3202,9.369209,11.073876
3203,6.556483,3.5838654
3204,5.031294,3.0398629
3205,4.832468,12.220335
3206,4.6405315,8.980865
3207,5.006512,3.0375845
3208,5.3261323,11.361241
3209,9.334611,11.082782
3210,7.165638,0.5521613
3211,6.7351007,13.3739195
3212,4.9359717,3.910352
3213,8.461083,8.017587
3214,5.192654,12.508678
3215,8.820003,11.264268
3216,6.7644477,-0.57273394
3217,9.382639,10.900086
3218,2.007857,3.0451467
3219,3.0576787,2.9582653
3220,7.6284924,1.872597
3221,3.7647955,2.2982512
3222,5.518729,11.626796
3223,6.2343616,11.829201
3224,6.7508345,11.51242
3225,7.056298,9.234916
3226,3.697987,1.3507849
3227,7.0256453,0.21823043
3228,6.44555,12.169189
3229,4.1579733,9.492024
3230,8.08905,4.5452385
3231,7.4817123,-1.6724372
3232,7.5842752,-0.19953853
3233,5.6976976,12.352226
3234,5.7891393,12.427857
3235,5.692757,2.0182898
3236,7.9323826,8.21201
3237,5.0399365,12.690207
3238,6.0621033,12.42316
3239,8.565202,8.607514
3240,7.4836903,9.152019
3241,5.860583,3.640213
3242,5.076866,12.347335
3243,6.221625,9.702962
3244,6.874117,12.919042
3245,5.865805,12.292501
3246,5.2037177,12.89313
3247,3.209045,3.2456496
3248,3.2622333,2.6720574
3249,7.3876023,8.521985
3250,5.8887563,5.7052755
3251,6.040437,2.8853571
3252,7.2035394,-0.5168882
3253,3.375822,2.278338
3254,7.9869885,4.356991
3255,4.9126496,9.014455
3256,5.8424315,2.5590987
3257,7.389718,0.6642196
3258,4.871229,0.8061325
3259,2.355169,2.8022635
3260,4.4239907,9.331237
3261,5.4975758,10.877657
3262,5.748277,9.397403
3263,5.3837447,11.247639
3264,6.132219,2.76957
3265,2.9338396,2.905622
3266,6.222098,11.894561
3267,8.795982,9.645698
3268,3.7800002,2.4877543
3269,6.351584,9.313687
3270,6.341464,6.481307
3271,6.2097692,9.773777
3272,6.2818213,9.351413
3273,7.825747,8.257038
3274,4.271255,9.560058
3275,6.235117,9.407852
3276,6.6886535,11.762056
3277,6.2580943,7.088153
3278,7.3327684,2.4676833
3279,6.3633757,6.61654
3280,9.207023,10.489371
3281,7.920733,8.086242
3282,1.8298092,2.2461898
3283,5.470244,7.1123743
3284,5.592698,7.141242
3285,6.19486,6.7949886
3286,5.450222,11.649962
3287,6.59327,6.896742
3288,3.9878469,1.553439
3289,7.6393137,-1.8223104
3290,4.620932,3.9720876
3291,4.764595,3.8791595
3292,4.5711384,12.265282
3293,2.620078,2.706486
3294,6.964836,2.9994652
3295,5.220827,-0.22984082
3296,3.854651,2.9203696
3297,7.6436205,-1.7590685
3298,6.562116,2.450461
3299,6.8428917,12.965954
3300,6.064398,12.285896
3301,8.660238,9.569496
3302,5.5509887,12.297415
3303,3.1768901,6.1698103
3304,7.401016,3.7372644
3305,4.0336037,2.0488644
3306,5.266092,11.988233
3307,6.050503,6.6027007
3308,3.2020848,6.1422405
3309,7.2663493,9.411653
3310,9.236604,9.644664
3311,3.1878066,6.1501036
3312,5.5796924,11.767009
3313,7.1751127,1.3133352
3314,5.688563,11.130701
3315,4.4881554,12.07839
3316,5.821355,3.3824387
3317,7.1825075,3.707413
3318,3.6132286,5.727329
3319,7.7332563,6.744232
3320,8.163209,4.5886908
3321,8.192999,4.593299
3322,5.7826333,3.397676
3323,5.5975914,11.677091
3324,3.7703526,0.031637803
3325,2.4298413,0.9146881
3326,7.02851,1.2052026
3327,7.7588406,6.5451913
3328,4.3267684,3.0417366
3329,3.0256782,2.75368
3330,4.2355356,9.082655
3331,6.5260105,12.278834
3332,6.614869,11.550661
3333,6.8540263,12.293711
3334,2.7701674,3.261612
3335,6.121208,12.511144
3336,4.478466,12.110254
3337,5.9573903,11.767459
3338,5.965827,2.263492
3339,5.8239574,12.048186
3340,7.429199,2.1343915
3341,7.714872,-1.8815428
3342,7.4671617,2.4657438
3343,5.411565,2.7635787
3344,7.605559,-1.7356355
3345,7.1059647,2.404365
3346,5.312685,2.3475022
3347,6.8825674,-1.5923792
3348,6.599301,9.579738
3349,5.432873,2.752848
3350,6.393256,9.369007
3351,5.8698635,9.155658
3352,5.5808825,9.271914
3353,7.502972,4.029333
3354,4.5534897,9.523296
3355,5.88895,12.250851
3356,6.267205,12.574032
3357,6.8016996,-1.747577
3358,7.082411,-0.35526946
3359,6.637551,1.8254517
3360,6.573279,11.812235
3361,6.9093466,3.348802
3362,4.0492525,9.510943
3363,7.271911,-1.7232158
3364,7.668188,6.6500454
3365,6.1147175,11.778056
3366,1.4757167,3.1500254
3367,7.945842,6.439061
3368,6.8580995,12.929731
3369,6.832975,9.440324
3370,8.176403,10.202378
3371,8.760759,10.954647
3372,6.1490164,7.455237
3373,5.8252616,11.33958
3374,5.953287,2.1357753
3375,3.188485,1.637018
3376,3.2318068,3.199166
3377,4.9027505,8.901848
3378,2.58575,2.8484914
3379,1.6442064,2.14015
3380,7.6909823,8.630787
3381,1.9147142,1.895196
3382,7.794461,1.6307957
3383,6.7931976,12.858262
3384,3.463694,0.3354233
3385,5.770685,12.148028
3386,7.1245728,9.379576
3387,5.4916735,11.122067
3388,3.5815415,2.1847227
3389,5.9902673,12.457277
3390,6.947921,12.87611
3391,5.621084,12.432026
3392,5.1034775,11.904741
3393,5.9033365,11.816055
3394,8.379125,8.117804
3395,9.126264,11.001179
3396,6.3663144,11.822162
3397,7.0397525,11.525038
3398,3.5672255,5.859776
3399,6.6025567,2.7268667
3400,6.4254065,2.8108416
3401,7.0016685,2.736751
3402,7.19446,3.3420138
3403,7.0749664,10.068865
3404,7.8028946,-0.46506357
3405,6.9147506,1.3971179
3406,3.1668732,6.16644
3407,7.1830425,-1.4271795
3408,3.5940902,1.484501
3409,9.41089,10.800375
3410,2.2237906,2.0685623
3411,2.4252045,2.0256832
3412,6.784241,2.5980017
3413,6.811881,9.133102
3414,5.945927,4.858692
3415,4.789307,12.317588
3416,2.8016987,2.6733887
3417,5.9506383,9.1171055
3418,7.0440865,7.785312
3419,6.128186,6.598948
3420,6.739205,8.962745
3421,2.4463222,2.6372747
3422,5.7090464,4.63792
3423,7.2955346,-0.21770328
3424,5.766439,4.4763284
3425,7.140444,-1.498326
3426,3.070476,2.0399835
3427,2.4896383,2.1196756
3428,8.760637,10.932434
3429,4.8076706,2.7940202
3430,4.855271,3.1339507
3431,1.6031457,2.732244
3432,7.09965,1.0351924
3433,5.095054,11.673702
3434,7.3212132,1.1301777
3435,9.281627,10.1770525
3436,7.4950743,8.742932
3437,5.822871,2.9817083
3438,6.5697937,11.827019
3439,4.6750555,3.1455388
3440,6.9222994,2.4490087
3441,7.968775,8.894704
3442,5.1493134,6.134534
3443,6.295018,2.7411056
3444,6.8343906,-1.6652745
3445,7.9668975,2.7897344
3446,6.772426,-1.4182159
3447,2.9293964,1.4480937
3448,5.091361,2.2956831
3449,5.517299,2.275721
3450,5.3496804,2.7959905
3451,3.8962624,2.876783
3452,8.137954,8.610979
3453,7.683678,8.194778
3454,7.812908,8.172436
3455,7.3501186,8.471297
3456,7.745809,8.206327
3457,6.0750017,6.66392
3458,6.049203,6.757888
3459,7.491128,8.886559
3460,4.7301264,12.561812
3461,5.2857876,10.908496
3462,4.832834,3.9047818
3463,8.125571,8.813252
3464,5.6307974,2.1701734
3465,7.143413,7.754071
3466,7.6510215,8.436563
3467,7.306304,8.919638
3468,6.0178266,2.3895411
3469,8.198589,8.105069
3470,6.751262,11.965943
3471,6.6545258,8.988877
3472,6.7847495,8.959431
3473,6.355293,12.286833
3474,7.8568325,8.0986
3475,6.8879356,0.9870654
3476,6.305851,12.417765
3477,6.696591,2.686633
3478,4.3091197,8.955797
3479,5.68134,4.6470823
3480,9.378963,10.838404
3481,2.7953463,1.5286276
3482,7.604497,-1.7566837
3483,6.7558346,12.939873
3484,7.207293,9.215317
3485,2.361616,1.9952374
3486,7.640656,-1.6649005
3487,7.4109144,4.0792527
3488,8.267171,8.417596
3489,7.485949,8.943072
3490,8.390299,8.5036745
3491,7.01912,4.5958905
3492,5.1032248,12.531187
3493,5.37256,2.0437622
3494,5.0831575,1.8400751
3495,4.4988747,12.181344
3496,4.4778037,12.167144
3497,4.4973207,12.206937
3498,7.065597,11.620259
3499,5.8749876,12.539173
3500,6.8785973,12.88453
3501,7.6688156,1.8685682
3502,5.646869,5.124726
3503,5.459257,2.3495727
3504,5.4171076,2.0502825
3505,9.23716,10.777901
3506,5.747323,1.9679666
3507,5.670052,1.8018909
3508,6.300906,6.516515
3509,6.1715546,6.6354537
3510,6.924764,-1.5939443
3511,6.557313,3.2274961
3512,3.489749,2.8633265
3513,7.5633,-0.2934929
3514,6.226563,12.71626
3515,5.3972607,3.1204345
3516,8.996228,10.932234
3517,6.47287,8.80024
3518,5.6951127,1.9977859
3519,8.463804,8.023723
3520,6.7386937,2.4958658
3521,8.0772295,2.8160033
3522,4.4535155,12.11396
3523,7.336435,2.494242
3524,5.6742744,2.8773065
3525,5.02847,3.4027236
3526,7.6250253,-0.015741263
3527,7.3067226,-1.7179993
3528,7.236582,2.7772486
3529,5.567869,5.1389
3530,1.2396867,2.1314101
3531,5.3553867,4.9717917
3532,7.662225,-0.13138957
3533,7.5023503,8.943437
3534,6.5589542,12.775577
3535,5.4359603,1.5841029
3536,3.1917474,6.1437736
3537,4.857074,12.886976
3538,6.1070156,9.619887
3539,7.4698224,4.9574933
3540,3.1749623,6.1612844
3541,1.2800975,2.3910298
3542,7.71828,6.009998
3543,6.0943947,12.042539
3544,5.663815,12.482616
3545,7.081173,2.2524836
3546,5.696282,12.273116
3547,7.050213,-0.692589
3548,7.697118,6.459565
3549,7.5202413,4.1146927
3550,7.1436033,-0.85569584
3551,7.614118,6.0693145
3552,2.3683174,1.8875635
3553,3.0801904,2.9326417
3554,5.6579566,5.674262
3555,5.1918683,2.1850789
